"partie","player","stratCulture","stratParcelle","stratOrdreIrrig","stratSeau.x","stratSeau.y","stratSeau"
724,"p3","0.363636363636364",11,2,6,0,0
725,"p3","0.454545454545455",11,1,6,0,0
726,"p3","0.6",10,2,6,0,0
727,"p3","0.375",8,3,6,0,0
728,"p3","0.272727272727273",11,2,6,0,0
729,"p3","0.363636363636364",11,1,6,0,0
730,"p3","0.625",8,2,6,0,0
731,"p3","0.454545454545455",11,1,6,0,1
732,"p3","0.75",12,1,6,0,0
733,"p3","0.636363636363636",11,1,6,0,0
734,"p3","0.6",10,2,5,0,0
735,"p3","0.625",8,2,5,0,0
736,"p3","0.428571428571429",7,1,4,0,0
737,"p3","0.6",10,2,6,0,0
738,"p3","0.375",8,1,5,0,0
739,"p3","0.555555555555556",9,2,6,0,0
740,"p3","0.666666666666667",12,1,6,0,0
741,"p3","0.444444444444444",9,2,6,0,0
742,"p3","0.6",10,2,6,0,0
743,"p3","0.416666666666667",12,1,6,0,0
744,"p3","0.625",8,2,5,0,0
745,"p3","0.444444444444444",9,2,6,0,0
746,"p3","0.5",12,1,7,0,0
747,"p3","0.545454545454545",11,1,6,0,0
748,"p3","0.454545454545455",11,2,6,0,0
749,"p3","0.416666666666667",12,2,5,0,1
750,"p3","0.666666666666667",12,2,3,0,3
751,"p3","0.8",10,2,6,0,0
752,"p3","0.75",8,2,4,0,0
753,"p3","0.454545454545455",11,1,6,0,0
754,"p3","0.666666666666667",9,2,6,0,0
755,"p3","0.272727272727273",11,2,2,0,4
756,"p3","0.333333333333333",9,1,4,0,2
757,"p3","0.375",8,1,6,0,0
758,"p3","0.4",10,2,2,0,4
759,"p3","0.666666666666667",12,1,6,0,0
760,"p3","0.5",12,2,6,0,0
761,"p3","0.666666666666667",9,1,6,0,0
762,"p3","0.7",10,1,6,0,0
763,"p3","0.555555555555556",9,2,5,0,0
764,"p3","1",8,2,5,0,0
765,"p3","0.6",5,2,4,0,0
766,"p3","0.5",4,1,4,0,0
767,"p3","0.5",10,2,6,0,0
768,"p3","0.25",4,2,4,0,0
769,"p3","0.6",10,2,4,2,0
770,"p3","0.583333333333333",12,2,6,0,0
771,"p3","0.181818181818182",11,2,6,0,0
772,"p3","0",4,3,3,0,1
773,"p3","0.2",10,2,5,0,0
774,"p3","0.6",5,2,3,1,0
775,"p3","0.6",10,2,6,0,0
776,"p3","0.4",10,2,6,0,0
777,"p3","0.2",10,2,4,1,0
778,"p3","0.583333333333333",12,2,6,0,0
779,"p3","0.636363636363636",11,2,6,0,0
780,"p3","0.714285714285714",7,2,5,0,0
781,"p3","0.4",5,1,5,0,0
782,"p3","0.375",8,2,4,0,0
783,"p3","0.454545454545455",11,1,6,0,0
784,"p3","0.416666666666667",12,1,6,0,0
785,"p3","0.4",5,2,4,0,0
786,"p3","0.4",5,1,4,0,0
787,"p3","0.181818181818182",11,2,5,1,0
788,"p3","0.3",10,2,6,0,0
789,"p3","0.727272727272727",11,2,4,0,2
790,"p3","0.333333333333333",9,2,6,0,0
791,"p3","0.454545454545455",11,2,6,0,0
792,"p3","0.545454545454545",11,1,4,0,2
793,"p3","0",7,1,5,0,0
794,"p3","0.454545454545455",11,2,6,0,0
795,"p3","0.272727272727273",11,3,6,0,0
796,"p3","0.272727272727273",11,2,6,0,0
797,"p3","0.6",10,2,6,0,0
798,"p3","0.75",8,2,6,0,0
799,"p3","0.5",10,2,6,0,0
800,"p3","0.555555555555556",9,2,6,0,0
801,"p3","0.444444444444444",9,1,6,0,0
802,"p3","0.272727272727273",11,2,6,0,0
803,"p3","0.25",8,1,2,0,4
804,"p3","0.818181818181818",11,2,6,0,0
805,"p3","0.4",10,3,6,0,0
806,"p3","0.8",10,1,6,0,0
807,"p3","0.333333333333333",9,2,6,0,0
808,"p3","0.625",8,1,5,0,0
809,"p3","0.444444444444444",9,2,6,0,2
810,"p3","0.833333333333333",6,2,5,0,0
811,"p3","0.6",10,3,6,0,0
812,"p3","0.571428571428571",7,2,6,0,0
813,"p3","0.666666666666667",6,2,6,0,0
814,"p3","0.444444444444444",9,2,6,0,0
815,"p3","0.545454545454545",11,3,6,0,0
816,"p3","0.5",12,1,6,0,0
817,"p3","0.9",10,2,3,0,3
818,"p3","0.444444444444444",9,2,5,0,0
819,"p3","0.5",10,1,6,0,0
820,"p3","0.5",10,1,6,0,0
821,"p3","0.375",8,1,4,1,1
822,"p3","0.416666666666667",12,1,6,0,0
823,"p3","0.777777777777778",9,2,5,0,1
824,"p3","0.888888888888889",9,2,6,0,0
825,"p3","0.25",8,1,5,0,0
826,"p3","0.625",8,2,5,0,0
827,"p3","0.3",10,1,6,0,0
828,"p3","0.454545454545455",11,2,6,0,0
829,"p3","0.5",10,2,5,0,0
830,"p3","0.636363636363636",11,1,6,0,0
831,"p3","0.454545454545455",11,2,2,0,4
832,"p3","0.555555555555556",9,2,6,0,0
833,"p3","0.545454545454545",11,2,6,0,0
834,"p3","0.727272727272727",11,2,6,0,0
835,"p3","0.571428571428571",14,2,6,0,2
836,"p3","0.4",10,1,6,0,0
837,"p3","0.416666666666667",12,3,6,0,0
838,"p3","1",6,2,3,0,1
839,"p3","0.4",10,2,2,0,4
840,"p3","0.363636363636364",11,2,6,0,0
841,"p3","0.555555555555556",9,1,6,0,0
842,"p3","0.4",5,2,3,0,1
843,"p3","0.4",10,3,6,0,0
844,"p3","0.375",8,2,6,0,0
845,"p3","0.363636363636364",11,2,6,0,0
846,"p3","0.5",8,1,6,0,0
847,"p3","0.666666666666667",12,2,2,0,4
848,"p3","0.625",8,2,6,0,0
849,"p3","0.727272727272727",11,2,2,0,4
850,"p3","0.6",10,2,6,0,0
851,"p3","0.2",10,1,3,0,3
852,"p3","0.5",12,1,6,0,0
853,"p3","0.416666666666667",12,1,6,0,0
854,"p3","0.416666666666667",12,1,6,0,0
855,"p3","0.25",8,2,5,0,0
856,"p3","0.333333333333333",9,2,6,0,0
857,"p3","0.333333333333333",9,2,6,0,0
858,"p3","0.555555555555556",9,2,5,0,0
859,"p3","0.25",8,2,3,0,2
860,"p3","0.727272727272727",11,1,6,0,0
861,"p3","0.545454545454545",11,2,6,0,0
862,"p3","0.75",12,2,7,0,0
863,"p3","0.666666666666667",9,2,4,0,2
864,"p3","0.583333333333333",12,1,3,0,5
865,"p3","0.545454545454545",11,2,6,0,0
866,"p3","0.454545454545455",11,1,2,0,6
867,"p3","0.272727272727273",11,1,6,0,0
868,"p3","0.272727272727273",11,1,4,1,2
869,"p3","0.6",5,3,3,1,0
870,"p3","0.533333333333333",15,3,2,0,7
871,"p3","0.615384615384615",13,2,6,0,2
872,"p3","0.454545454545455",11,1,6,0,0
873,"p3","0.333333333333333",9,2,4,0,2
874,"p3","0.428571428571429",7,1,6,0,0
875,"p3","0.5",8,3,6,0,0
876,"p3","0.416666666666667",12,2,6,0,0
877,"p3","0.5",12,2,5,0,1
878,"p3","0.727272727272727",11,2,6,0,0
879,"p3","0.75",12,2,6,0,0
880,"p3","0.3",10,3,6,0,0
881,"p3","0.4",10,3,6,0,0
882,"p3","0.555555555555556",9,1,5,0,0
883,"p3","0.5",8,2,5,0,0
884,"p3","0.777777777777778",9,1,6,0,0
885,"p3","0.333333333333333",9,1,6,0,0
886,"p3","0.75",8,2,2,0,3
887,"p3","0.4",10,2,6,0,0
888,"p3","0.7",10,1,6,0,0
889,"p3","0.222222222222222",9,2,3,0,3
890,"p3","0.545454545454545",11,1,6,0,0
891,"p3","0.363636363636364",11,1,4,0,2
892,"p3","0.6",10,2,6,0,0
893,"p3","0.75",8,3,6,0,0
894,"p3","0.7",10,1,3,0,3
895,"p3","0.666666666666667",9,2,6,0,0
896,"p3","0.5",8,2,4,1,1
897,"p3","0.6",10,3,6,0,0
898,"p3","0.8",10,1,4,0,2
899,"p3","0.75",8,1,2,0,2
900,"p3","0.363636363636364",11,1,6,0,0
1,"p4","0.5",12,1,7,0,0
2,"p4","0.416666666666667",12,2,6,0,0
3,"p4","0.5",12,2,4,3,0
4,"p4","0.777777777777778",9,2,6,0,0
5,"p4","0.416666666666667",12,2,6,0,0
6,"p4","0.333333333333333",15,2,6,1,1
7,"p4","0.222222222222222",9,2,4,1,1
8,"p4","0.416666666666667",12,1,6,0,0
9,"p4","0.625",8,2,5,0,0
10,"p4","0.428571428571429",7,1,4,0,0
11,"p4","0.166666666666667",6,1,5,0,0
12,"p4","0.555555555555556",9,2,6,0,0
13,"p4","0.727272727272727",11,2,6,0,0
14,"p4","0.7",10,2,4,2,0
15,"p4","0.444444444444444",9,2,6,0,0
16,"p4","0.545454545454545",11,1,6,0,0
17,"p4","0.181818181818182",11,2,6,0,0
18,"p4","0.5",10,2,6,0,0
19,"p4","0.545454545454545",11,2,6,0,0
20,"p4","0.5",8,1,7,0,0
21,"p4","0.6",10,2,6,0,0
22,"p4","0.545454545454545",11,2,6,0,0
23,"p4","0.666666666666667",12,2,6,0,0
24,"p4","0.833333333333333",6,1,4,0,1
25,"p4","0.454545454545455",11,2,4,1,1
26,"p4","0.454545454545455",11,2,6,0,0
27,"p4","0.8",5,2,6,0,0
28,"p4","0.5",10,1,6,0,0
29,"p4","0.6",10,2,6,0,0
30,"p4","0.333333333333333",9,2,6,0,0
31,"p4","0.375",8,1,6,0,0
32,"p4","0.6",10,2,4,2,0
33,"p4","0.285714285714286",7,2,6,0,0
34,"p4","0.666666666666667",12,2,7,0,0
35,"p4","0.642857142857143",14,1,4,0,4
36,"p4","0.6",10,2,6,0,0
37,"p4","0.3",10,1,6,0,0
38,"p4","0.75",12,1,4,2,0
39,"p4","0.222222222222222",9,2,6,0,0
40,"p4","0.454545454545455",11,2,6,0,0
41,"p4","0.5",8,1,6,0,0
42,"p4","0.75",8,1,6,0,0
43,"p4","0.4",10,2,6,0,0
44,"p4","0.4",10,3,6,0,0
45,"p4","0.428571428571429",7,2,3,0,2
46,"p4","0.571428571428571",7,3,4,0,0
47,"p4","0.5",8,2,5,0,0
48,"p4","0.333333333333333",12,1,6,0,0
49,"p4","0.5",10,1,6,0,0
50,"p4","0.636363636363636",11,1,6,0,0
51,"p4","0.625",8,2,5,0,0
52,"p4","0.333333333333333",9,1,4,0,1
53,"p4","0.8",10,3,6,0,0
54,"p4","0.5",10,2,6,0,0
55,"p4","0.4",10,2,6,0,0
56,"p4","0.333333333333333",12,2,6,0,0
57,"p4","0.3",10,2,6,0,0
58,"p4","0.166666666666667",12,2,6,0,0
59,"p4","0.625",8,2,6,0,0
60,"p4","0.4",10,1,2,0,4
61,"p4","0.5",10,2,4,2,0
62,"p4","0.3",10,1,6,0,0
63,"p4","0.454545454545455",11,1,4,0,2
64,"p4","0.666666666666667",6,2,5,0,0
65,"p4","0",5,1,4,0,0
66,"p4","0.444444444444444",9,2,6,0,0
67,"p4","0",5,2,4,0,0
68,"p4","0.636363636363636",11,1,5,0,2
69,"p4","0.454545454545455",11,2,6,0,0
70,"p4","0.333333333333333",9,1,2,1,3
71,"p4","0.727272727272727",11,1,6,0,0
72,"p4","0.2",10,1,6,0,0
73,"p4","0.375",8,2,5,0,0
74,"p4","0.375",8,2,6,0,0
75,"p4","0.833333333333333",12,2,7,0,0
76,"p4","0.666666666666667",12,1,6,0,0
77,"p4","0.333333333333333",9,2,2,0,4
78,"p4","0.333333333333333",9,1,5,0,0
79,"p4","0.333333333333333",9,1,6,0,0
80,"p4","0.666666666666667",6,2,3,0,1
81,"p4","0.5",12,2,6,0,0
82,"p4","0.363636363636364",11,1,6,0,0
83,"p4","0.6",10,2,6,0,0
84,"p4","0.6",10,1,6,0,0
85,"p4","0.5",10,1,6,0,0
86,"p4","0.5",10,2,6,0,0
87,"p4","0.555555555555556",9,2,3,0,3
88,"p4","0.142857142857143",7,2,5,0,0
89,"p4","0.454545454545455",11,1,4,0,2
90,"p4","0.285714285714286",7,2,5,0,0
91,"p4","0.833333333333333",6,1,4,0,0
92,"p4","0.333333333333333",12,2,6,0,0
93,"p4","0.6",10,1,6,0,0
94,"p4","0.333333333333333",9,2,5,0,0
95,"p4","0.222222222222222",9,2,6,0,0
96,"p4","0.692307692307692",13,2,4,0,4
97,"p4","0.636363636363636",11,2,6,0,0
98,"p4","0.6",10,1,6,0,0
99,"p4","0.666666666666667",12,1,6,0,0
100,"p4","0.363636363636364",11,2,6,0,0
101,"p4","0.583333333333333",12,1,4,1,1
102,"p4","0.6",10,1,6,0,0
103,"p4","0.333333333333333",12,2,6,0,0
104,"p4","0.5",10,2,6,0,0
105,"p4","0.555555555555556",9,1,6,0,0
106,"p4","0.8",10,1,6,0,0
107,"p4","0.555555555555556",9,1,6,0,0
108,"p4","0.5",6,1,4,0,0
109,"p4","0.363636363636364",11,2,6,0,0
110,"p4","0.666666666666667",9,2,6,0,0
111,"p4","0.4",5,2,4,0,0
112,"p4","0.4",10,2,3,0,3
113,"p4","0.666666666666667",9,1,6,0,0
114,"p4","0.454545454545455",11,2,6,0,0
115,"p4","0.375",8,1,6,0,0
116,"p4","0.285714285714286",7,1,5,0,0
117,"p4","0.3",10,2,6,0,0
118,"p4","0.545454545454545",11,1,6,0,0
119,"p4","0.545454545454545",11,2,6,0,0
120,"p4","0.727272727272727",11,2,6,0,0
121,"p4","0.625",8,2,6,0,0
122,"p4","0.545454545454545",11,1,4,0,2
123,"p4","0.636363636363636",11,1,5,1,0
124,"p4","0.6",10,2,2,0,4
125,"p4","0.555555555555556",9,2,4,0,2
126,"p4","0.5",12,2,6,0,0
127,"p4","0.7",10,2,6,0,0
128,"p4","0.25",16,2,7,0,1
129,"p4","0.5",6,2,2,0,1
130,"p4","0.636363636363636",11,2,6,0,0
131,"p4","0.636363636363636",11,1,6,0,0
132,"p4","0.714285714285714",7,2,2,0,4
133,"p4","0.7",10,2,6,0,0
134,"p4","0.416666666666667",12,3,6,0,0
135,"p4","0.571428571428571",7,2,4,0,0
136,"p4","0.428571428571429",7,2,2,0,3
137,"p4","0.666666666666667",6,1,4,0,0
138,"p4","0.636363636363636",11,1,6,0,0
139,"p4","0.333333333333333",12,1,6,0,0
140,"p4","0.636363636363636",11,2,6,0,0
141,"p4","0.416666666666667",12,1,7,0,0
142,"p4","0.142857142857143",7,2,4,0,1
143,"p4","0.545454545454545",11,1,4,0,3
144,"p4","0.5",10,2,2,0,4
145,"p4","0.454545454545455",11,1,6,0,0
146,"p4","0.5",4,2,3,0,0
147,"p4","0.636363636363636",11,1,4,2,0
148,"p4","0.5",10,3,6,0,0
149,"p4","0.6",5,1,3,0,0
150,"p4","0.444444444444444",9,2,2,0,4
151,"p4","0.6",10,2,6,0,0
152,"p4","0.555555555555556",9,1,5,0,1
153,"p4","0.5",6,1,5,0,0
154,"p4","0.454545454545455",11,2,7,0,0
155,"p4","0.363636363636364",11,1,5,0,1
156,"p4","0.2",10,2,5,0,2
157,"p4","0.166666666666667",6,2,5,0,0
158,"p4","0.416666666666667",12,3,6,0,0
159,"p4","0.625",8,2,6,0,0
160,"p4","0.181818181818182",11,1,6,0,0
161,"p4","0.6",10,1,6,0,0
162,"p4","0.454545454545455",11,2,5,0,1
163,"p4","0.454545454545455",11,2,6,0,0
164,"p4","0.333333333333333",6,1,3,0,1
165,"p4","0.666666666666667",12,2,6,0,0
166,"p4","0.5",6,2,5,0,0
167,"p4","0.625",8,2,5,0,1
168,"p4","0.5",8,2,4,0,0
169,"p4","0.636363636363636",11,2,2,0,4
170,"p4","0.416666666666667",12,2,6,0,0
171,"p4","0.8",10,1,6,0,0
172,"p4","0.444444444444444",9,2,6,0,0
173,"p4","0.375",8,2,6,0,0
174,"p4","0.428571428571429",7,2,6,0,0
175,"p4","0.5",12,2,4,0,3
176,"p4","0.272727272727273",11,2,6,0,0
177,"p4","0.375",8,1,4,0,1
178,"p4","0.416666666666667",12,2,6,0,0
179,"p4","0.5",10,1,6,0,0
180,"p4","0.333333333333333",12,1,2,0,4
181,"p4","0.333333333333333",12,2,6,0,0
182,"p4","0.545454545454545",11,1,6,0,0
183,"p4","0.545454545454545",11,2,6,0,0
184,"p4","0.555555555555556",9,1,4,0,2
185,"p4","0.428571428571429",7,1,2,1,1
186,"p4","0.555555555555556",9,2,3,1,2
187,"p4","0.636363636363636",11,1,6,0,0
188,"p4","0.7",10,2,6,0,0
189,"p4","1",8,2,3,0,3
190,"p4","0.75",8,2,7,0,0
191,"p4","0.444444444444444",9,2,6,0,0
192,"p4","0.454545454545455",11,3,4,0,2
193,"p4","0.222222222222222",9,2,6,0,0
194,"p4","0.5",12,1,4,0,2
195,"p4","0.375",8,1,6,0,0
196,"p4","0.5",8,2,6,0,0
197,"p4","0.25",12,2,3,0,3
198,"p4","0.7",10,1,6,0,0
199,"p4","0.714285714285714",7,2,5,0,0
200,"p4","0.428571428571429",14,2,3,1,4
201,"p4","0.636363636363636",11,2,6,0,0
202,"p4","0.2",10,1,6,0,0
203,"p4","0.636363636363636",11,2,6,0,0
204,"p4","0.5",10,2,3,0,3
205,"p4","0.666666666666667",12,2,5,0,1
206,"p4","0.333333333333333",6,1,3,1,0
207,"p4","0.571428571428571",7,3,4,0,0
208,"p4","0.181818181818182",11,2,4,0,2
209,"p4","0.2",5,2,5,0,0
210,"p4","0.3",10,2,6,0,0
211,"p4","0.3",10,2,2,0,4
212,"p4","0.5",8,1,3,0,3
213,"p4","0.583333333333333",12,1,7,0,0
214,"p4","0.25",12,3,6,0,0
215,"p4","0.444444444444444",9,2,6,0,0
216,"p4","0.3",10,3,6,0,0
217,"p4","0.545454545454545",11,1,6,0,0
218,"p4","0.285714285714286",7,2,4,0,1
219,"p4","0.285714285714286",7,2,5,0,0
220,"p4","0.666666666666667",3,1,4,0,0
221,"p4","0.416666666666667",12,1,4,2,0
222,"p4","0.5",10,1,6,0,0
223,"p4","0.75",12,1,7,0,0
224,"p4","0.0909090909090909",11,2,6,0,0
225,"p4","0.636363636363636",11,2,3,0,3
226,"p4","0.75",12,2,6,0,0
227,"p4","0.555555555555556",9,1,6,0,0
228,"p4","0.4",10,1,6,0,0
229,"p4","0.5",12,2,6,0,0
230,"p4","0.333333333333333",6,2,4,1,0
231,"p4","0.75",8,1,3,0,2
232,"p4","0.6",5,1,3,0,0
233,"p4","0.333333333333333",6,2,3,0,1
234,"p4","0.428571428571429",7,1,4,0,0
235,"p4","0.272727272727273",11,2,6,0,0
236,"p4","0.555555555555556",9,2,6,0,0
237,"p4","0.555555555555556",9,2,4,0,2
238,"p4","0.6",10,1,6,0,0
239,"p4","0.555555555555556",9,1,6,0,0
240,"p4","0.571428571428571",7,3,7,0,0
241,"p4","0.363636363636364",11,2,6,0,0
242,"p4","0.363636363636364",11,1,6,0,0
243,"p4","0.666666666666667",6,2,3,0,2
244,"p4","0.6",10,2,6,0,0
245,"p4","0.5",14,1,6,0,2
246,"p4","0.25",8,2,6,0,0
247,"p4","0.625",8,2,5,0,1
248,"p4","0.416666666666667",12,2,2,0,5
249,"p4","0.444444444444444",9,2,6,0,0
250,"p4","0.416666666666667",12,2,4,2,0
251,"p4","0.625",8,2,6,0,0
252,"p4","0.857142857142857",7,1,4,0,0
253,"p4","0.5",12,2,6,0,0
254,"p4","0.466666666666667",15,2,3,3,2
255,"p4","0.333333333333333",12,2,5,0,1
256,"p4","0.555555555555556",9,2,4,0,2
257,"p4","0.555555555555556",9,2,6,0,0
258,"p4","0.6",10,2,6,0,0
259,"p4","0.363636363636364",11,2,6,0,0
260,"p4","0.4",10,1,6,0,0
261,"p4","0.692307692307692",13,2,4,0,3
262,"p4","0.583333333333333",12,1,4,1,2
263,"p4","0.545454545454545",11,2,2,0,4
264,"p4","0.444444444444444",9,2,6,0,0
265,"p4","0.333333333333333",6,1,4,0,0
266,"p4","0.375",8,1,4,0,1
267,"p4","0.285714285714286",7,1,6,0,0
268,"p4","0.166666666666667",6,2,2,1,1
269,"p4","0.538461538461538",13,2,4,0,3
270,"p4","1",10,2,6,0,0
271,"p4","0.5",12,2,6,0,0
272,"p4","0.727272727272727",11,2,6,0,0
273,"p4","0.5",10,1,6,0,0
274,"p4","0.5",6,1,4,0,1
275,"p4","0.666666666666667",9,2,6,0,0
276,"p4","0.583333333333333",12,1,2,2,2
277,"p4","0.555555555555556",9,3,4,2,0
278,"p4","0.5",8,2,6,0,0
279,"p4","0.181818181818182",11,2,6,0,0
280,"p4","0.333333333333333",9,1,6,0,0
281,"p4","0.4",10,2,6,0,0
282,"p4","0",6,1,6,0,0
283,"p4","0.6",10,2,6,0,0
284,"p4","0.545454545454545",11,2,6,0,0
285,"p4","0.25",8,2,6,0,0
286,"p4","0.3",10,1,6,0,0
287,"p4","0.444444444444444",9,1,6,0,0
288,"p4","0.555555555555556",9,2,4,0,2
289,"p4","0.4",10,2,6,0,0
290,"p4","0.25",4,2,3,0,1
291,"p4","0.5",8,2,5,0,0
292,"p4","0.3",10,1,6,0,0
293,"p4","0.545454545454545",11,1,5,0,1
294,"p4","0.727272727272727",11,1,6,0,0
295,"p4","0.6",10,2,6,0,0
296,"p4","0.666666666666667",12,2,5,0,2
297,"p4","0.363636363636364",11,3,6,0,0
298,"p4","0.375",8,2,5,0,0
299,"p4","0.583333333333333",12,2,6,0,0
300,"p4","0.6",5,1,1,1,1
301,"p4","0.5",10,1,2,0,4
302,"p4","0.636363636363636",11,3,6,0,0
303,"p4","0.454545454545455",11,1,6,0,0
304,"p4","0.7",10,1,6,0,0
305,"p4","0.454545454545455",11,2,6,0,0
306,"p4","0.363636363636364",11,1,6,0,0
307,"p4","0.6",10,2,6,0,0
308,"p4","0.166666666666667",6,2,5,0,0
309,"p4","0.4",10,1,6,0,0
310,"p4","0.5",8,2,4,0,0
311,"p4","0.625",8,2,5,0,0
312,"p4","0.75",8,2,6,0,0
313,"p4","0.307692307692308",13,1,3,0,4
314,"p4","0.583333333333333",12,2,6,0,0
315,"p4","0.545454545454545",11,2,4,0,2
316,"p4","0.545454545454545",11,2,2,0,4
317,"p4","0.444444444444444",9,3,6,0,0
318,"p4","0.625",8,2,6,0,0
319,"p4","0.5",10,1,6,0,0
320,"p4","0.6",10,1,4,0,2
321,"p4","0.333333333333333",9,2,6,0,0
322,"p4","0.222222222222222",9,2,6,0,0
323,"p4","0.4",5,1,3,0,0
324,"p4","0.6",10,2,6,0,0
325,"p4","0.454545454545455",11,2,6,0,0
326,"p4","0.555555555555556",9,2,6,0,0
327,"p4","0.666666666666667",12,2,6,0,0
328,"p4","0.4",5,2,5,0,0
329,"p4","0.8",10,2,5,0,0
330,"p4","0.454545454545455",11,1,6,0,0
331,"p4","0.25",8,2,5,0,0
332,"p4","0.416666666666667",12,2,6,0,0
333,"p4","0.375",8,1,6,0,0
334,"p4","0.555555555555556",9,2,6,0,0
335,"p4","0.3",10,2,5,0,0
336,"p4","0.625",8,1,5,0,0
337,"p4","0.5",12,2,5,0,2
338,"p4","0.625",8,2,6,0,0
339,"p4","0.4",10,3,6,0,0
340,"p4","0.636363636363636",11,1,6,0,0
341,"p4","0.454545454545455",11,1,6,0,0
342,"p4","0.3",10,1,6,0,0
343,"p4","0.454545454545455",11,1,6,0,0
344,"p4","0.666666666666667",12,2,7,0,0
345,"p4","0.714285714285714",7,1,6,0,0
346,"p4","0.636363636363636",11,2,6,0,0
347,"p4","0.636363636363636",11,2,6,0,0
348,"p4","0.4",10,2,6,0,0
349,"p4","0.444444444444444",9,1,6,0,0
350,"p4","0.5",10,3,6,0,0
351,"p4","0.3",10,1,6,0,0
352,"p4","0.5",8,2,4,0,0
353,"p4","0.166666666666667",6,2,5,0,0
354,"p4","0.5",12,1,6,0,0
355,"p4","0.444444444444444",9,1,6,0,0
356,"p4","0.857142857142857",7,2,4,0,1
357,"p4","0.5",10,2,6,0,0
358,"p4","0.636363636363636",11,2,6,0,0
359,"p4","0.363636363636364",11,3,6,0,0
360,"p4","0.333333333333333",9,1,3,0,4
361,"p4","0.666666666666667",9,2,6,0,0
362,"p4","0.727272727272727",11,2,6,0,0
363,"p4","0.166666666666667",12,2,4,0,3
364,"p4","0.25",8,1,5,0,0
365,"p4","0.25",8,2,6,0,0
366,"p4","0.4",10,2,6,0,0
367,"p4","0.444444444444444",9,1,6,0,0
368,"p4","0.5",10,1,6,0,0
369,"p4","0.636363636363636",11,2,6,0,0
370,"p4","0",6,2,2,1,1
371,"p4","0.727272727272727",11,2,6,0,0
372,"p4","0.333333333333333",12,3,6,0,0
373,"p4","0.545454545454545",11,2,6,0,0
374,"p4","0.3",10,2,6,0,0
375,"p4","0.571428571428571",7,1,3,0,1
376,"p4","0.272727272727273",11,2,2,0,4
377,"p4","0.636363636363636",11,2,6,0,0
378,"p4","0.666666666666667",9,1,6,0,0
379,"p4","0.454545454545455",11,1,6,0,0
380,"p4","0.357142857142857",14,2,4,0,4
381,"p4","0.5",8,1,4,0,0
382,"p4","0.625",8,2,6,0,0
383,"p4","0.7",10,2,6,0,0
384,"p4","0.7",10,2,6,0,0
385,"p4","0.363636363636364",11,2,6,0,0
386,"p4","0.5",10,1,3,1,2
387,"p4","0.4",10,2,6,0,0
388,"p4","0.333333333333333",12,1,6,0,0
389,"p4","0.454545454545455",11,3,6,0,0
390,"p4","0.2",10,1,6,0,0
391,"p4","0.363636363636364",11,2,6,0,0
392,"p4","0.454545454545455",11,2,6,0,0
393,"p4","0.5",12,2,2,3,1
394,"p4","0.857142857142857",7,2,3,1,0
395,"p4","0.727272727272727",11,1,6,0,0
396,"p4","0.727272727272727",11,2,6,0,0
397,"p4","0.333333333333333",9,2,2,0,4
398,"p4","0.222222222222222",9,1,6,0,0
399,"p4","0.5",10,2,6,0,0
400,"p4","1",4,2,4,0,0
401,"p4","1",9,2,6,0,0
402,"p4","0.555555555555556",9,2,5,0,1
403,"p4","0.25",8,1,6,0,0
404,"p4","0.5",10,1,6,0,0
405,"p4","0.666666666666667",9,1,5,0,0
406,"p4","0.333333333333333",12,1,4,0,2
407,"p4","0.555555555555556",9,3,6,0,0
408,"p4","0.25",4,1,4,0,0
409,"p4","0.363636363636364",11,1,6,0,0
410,"p4","0.571428571428571",7,1,6,0,0
411,"p4","0.25",12,1,6,0,0
412,"p4","0.375",8,3,4,0,2
413,"p4","0.5",10,1,5,0,1
414,"p4","0.6",10,1,6,0,0
415,"p4","0.636363636363636",11,2,6,0,0
416,"p4","0.454545454545455",11,1,6,0,1
417,"p4","0.625",8,3,5,0,0
418,"p4","0.545454545454545",11,1,2,0,4
419,"p4","0.875",8,1,6,0,0
420,"p4","0.222222222222222",9,1,8,0,0
421,"p4","0.666666666666667",6,2,4,0,0
422,"p4","0.6",10,3,6,0,0
423,"p4","0.5",4,2,4,0,0
424,"p4","0.333333333333333",9,2,6,0,0
425,"p4","0.363636363636364",11,1,6,0,0
426,"p4","0.272727272727273",11,1,7,0,0
427,"p4","0.636363636363636",11,1,5,0,1
428,"p4","0.636363636363636",11,1,2,0,4
429,"p4","0.6",5,3,4,0,0
430,"p4","0.363636363636364",11,3,6,0,0
431,"p4","0.454545454545455",11,2,6,0,0
432,"p4","0.5",10,2,6,0,0
433,"p4","0.5",6,2,4,0,0
434,"p4","0.75",8,2,5,0,0
435,"p4","0.3",10,2,6,0,0
436,"p4","0.3",10,2,6,0,0
437,"p4","0.6",10,1,6,0,0
438,"p4","0.888888888888889",9,2,5,0,0
439,"p4","0.333333333333333",6,2,3,1,0
440,"p4","0.4",10,2,6,0,0
441,"p4","0.714285714285714",7,2,5,0,0
442,"p4","0.857142857142857",7,1,5,0,0
443,"p4","0.636363636363636",11,1,4,2,0
444,"p4","0.375",8,1,6,0,0
445,"p4","0.454545454545455",11,1,6,0,0
446,"p4","0.727272727272727",11,2,3,0,3
447,"p4","0.5",8,3,6,0,0
448,"p4","0.75",12,2,6,0,0
449,"p4","0.5",10,1,6,0,0
450,"p4","0.8",10,2,6,0,0
451,"p4","0.363636363636364",11,2,6,0,0
